#,Date-Time (EST/EDT),"Temperature , °C"
147,09/03/2024 03:30:00,9.39
148,09/03/2024 03:45:00,9.01
149,09/03/2024 04:00:00,8.79
150,09/03/2024 04:15:00,8.49
151,09/03/2024 04:30:00,8.36
152,09/03/2024 04:45:00,8.36
153,09/03/2024 05:00:00,8.28
154,09/03/2024 05:15:00,7.98
155,09/03/2024 05:30:00,7.76
156,09/03/2024 05:45:00,7.89
157,09/03/2024 06:00:00,7.63
158,09/03/2024 06:15:00,7.72
159,09/03/2024 06:30:00,7.42
160,09/03/2024 06:45:00,7.59
161,09/03/2024 07:00:00,7.76
162,09/03/2024 07:15:00,8.32
163,09/03/2024 07:30:00,8.66
164,09/03/2024 07:45:00,9.35
165,09/03/2024 08:00:00,10.46
166,09/03/2024 08:15:00,11.41
167,09/03/2024 08:30:00,12.44
168,09/03/2024 08:45:00,13.47
169,09/03/2024 09:00:00,14.41
170,09/03/2024 09:15:00,15.18
171,09/03/2024 09:30:00,15.66
172,09/03/2024 09:45:00,16.26
173,09/03/2024 10:00:00,16.77
174,09/03/2024 10:15:00,17.16
175,09/03/2024 10:30:00,18.02
176,09/03/2024 10:45:00,18.40
177,09/03/2024 11:00:00,18.70
178,09/03/2024 11:15:00,18.83
179,09/03/2024 11:30:00,19.17
180,09/03/2024 11:45:00,19.60
181,09/03/2024 12:00:00,19.65
182,09/03/2024 12:15:00,19.99
183,09/03/2024 12:30:00,19.99
184,09/03/2024 12:45:00,19.99
185,09/03/2024 13:00:00,20.03
186,09/03/2024 13:15:00,20.07
187,09/03/2024 13:30:00,19.90
188,09/03/2024 13:45:00,19.65
189,09/03/2024 14:00:00,18.87
190,09/03/2024 14:15:00,19.00
191,09/03/2024 14:30:00,19.00
192,09/03/2024 14:45:00,19.73
193,09/03/2024 15:00:00,19.99
194,09/03/2024 15:15:00,19.35
195,09/03/2024 15:30:00,19.30
196,09/03/2024 15:45:00,19.47
197,09/03/2024 16:00:00,19.22
198,09/03/2024 16:15:00,19.09
199,09/03/2024 16:30:00,19.43
200,09/03/2024 16:45:00,19.13
201,09/03/2024 17:00:00,18.23
202,09/03/2024 17:15:00,18.79
203,09/03/2024 17:30:00,18.92
204,09/03/2024 17:45:00,17.89
205,09/03/2024 18:00:00,18.36
206,09/03/2024 18:15:00,17.37
207,09/03/2024 18:30:00,17.07
208,09/03/2024 18:45:00,15.91
209,09/03/2024 19:00:00,15.53
210,09/03/2024 19:15:00,14.45
211,09/03/2024 19:30:00,13.43
212,09/03/2024 19:45:00,12.52
213,09/03/2024 20:00:00,11.79
214,09/03/2024 20:15:00,11.32
215,09/03/2024 20:30:00,11.02
216,09/03/2024 20:45:00,10.72
217,09/03/2024 21:00:00,10.59
218,09/03/2024 21:15:00,10.34
219,09/03/2024 21:30:00,10.12
220,09/03/2024 21:45:00,10.04
221,09/03/2024 22:00:00,9.86
222,09/03/2024 22:15:00,9.69
223,09/03/2024 22:30:00,9.65
224,09/03/2024 22:45:00,9.56
225,09/03/2024 23:00:00,9.39
226,09/03/2024 23:15:00,9.26
227,09/03/2024 23:30:00,9.18
228,09/03/2024 23:45:00,9.22
229,09/04/2024 00:00:00,9.14
230,09/04/2024 00:15:00,8.92
231,09/04/2024 00:30:00,8.79
232,09/04/2024 00:45:00,8.62
233,09/04/2024 01:00:00,8.58
234,09/04/2024 01:15:00,8.45
235,09/04/2024 01:30:00,8.45
236,09/04/2024 01:45:00,8.36
237,09/04/2024 02:00:00,8.49
238,09/04/2024 02:15:00,8.36
239,09/04/2024 02:30:00,8.28
240,09/04/2024 02:45:00,8.06
241,09/04/2024 03:00:00,8.15
242,09/04/2024 03:15:00,8.19
243,09/04/2024 03:30:00,7.93
244,09/04/2024 03:45:00,7.85
245,09/04/2024 04:00:00,7.63
246,09/04/2024 04:15:00,7.68
247,09/04/2024 04:30:00,7.33
248,09/04/2024 04:45:00,7.03
249,09/04/2024 05:00:00,7.20
250,09/04/2024 05:15:00,7.29
251,09/04/2024 05:30:00,7.38
252,09/04/2024 05:45:00,7.08
253,09/04/2024 06:00:00,7.08
254,09/04/2024 06:15:00,7.20
255,09/04/2024 06:30:00,7.16
256,09/04/2024 06:45:00,6.86
257,09/04/2024 07:00:00,7.38
258,09/04/2024 07:15:00,7.63
259,09/04/2024 07:30:00,8.11
260,09/04/2024 07:45:00,9.09
261,09/04/2024 08:00:00,10.25
262,09/04/2024 08:15:00,11.11
263,09/04/2024 08:30:00,12.31
264,09/04/2024 08:45:00,13.34
265,09/04/2024 09:00:00,14.03
266,09/04/2024 09:15:00,14.67
267,09/04/2024 09:30:00,15.36
268,09/04/2024 09:45:00,15.96
269,09/04/2024 10:00:00,16.90
270,09/04/2024 10:15:00,17.59
271,09/04/2024 10:30:00,18.66
272,09/04/2024 10:45:00,19.35
273,09/04/2024 11:00:00,19.22
274,09/04/2024 11:15:00,19.90
275,09/04/2024 11:30:00,20.29
276,09/04/2024 11:45:00,20.89
277,09/04/2024 12:00:00,21.28
278,09/04/2024 12:15:00,21.28
279,09/04/2024 12:30:00,21.62
280,09/04/2024 12:45:00,21.96
281,09/04/2024 13:00:00,21.49
282,09/04/2024 13:15:00,21.15
283,09/04/2024 13:30:00,20.98
284,09/04/2024 13:45:00,20.59
285,09/04/2024 14:00:00,19.99
286,09/04/2024 14:15:00,20.29
287,09/04/2024 14:30:00,19.77
288,09/04/2024 14:45:00,19.73
289,09/04/2024 15:00:00,19.39
290,09/04/2024 15:15:00,19.69
291,09/04/2024 15:30:00,19.60
292,09/04/2024 15:45:00,20.12
293,09/04/2024 16:00:00,19.95
294,09/04/2024 16:15:00,19.65
295,09/04/2024 16:30:00,19.39
296,09/04/2024 16:45:00,19.26
297,09/04/2024 17:00:00,19.47
298,09/04/2024 17:15:00,18.79
299,09/04/2024 17:30:00,18.49
300,09/04/2024 17:45:00,17.84
301,09/04/2024 18:00:00,17.54
302,09/04/2024 18:15:00,17.41
303,09/04/2024 18:30:00,16.99
304,09/04/2024 18:45:00,16.17
305,09/04/2024 19:00:00,15.40
306,09/04/2024 19:15:00,14.71
307,09/04/2024 19:30:00,13.94
308,09/04/2024 19:45:00,13.12
309,09/04/2024 20:00:00,12.57
310,09/04/2024 20:15:00,12.22
311,09/04/2024 20:30:00,11.79
312,09/04/2024 20:45:00,11.58
313,09/04/2024 21:00:00,11.41
314,09/04/2024 21:15:00,11.28
315,09/04/2024 21:30:00,11.37
316,09/04/2024 21:45:00,11.71
317,09/04/2024 22:00:00,11.49
318,09/04/2024 22:15:00,11.24
319,09/04/2024 22:30:00,11.02
320,09/04/2024 22:45:00,11.02
321,09/04/2024 23:00:00,11.02
322,09/04/2024 23:15:00,10.81
323,09/04/2024 23:30:00,10.64
324,09/04/2024 23:45:00,10.59
325,09/05/2024 00:00:00,10.38
326,09/05/2024 00:15:00,10.25
327,09/05/2024 00:30:00,10.29
328,09/05/2024 00:45:00,10.08
329,09/05/2024 01:00:00,9.91
330,09/05/2024 01:15:00,9.69
331,09/05/2024 01:30:00,9.44
332,09/05/2024 01:45:00,9.39
333,09/05/2024 02:00:00,9.26
334,09/05/2024 02:15:00,9.14
335,09/05/2024 02:30:00,8.83
336,09/05/2024 02:45:00,8.83
337,09/05/2024 03:00:00,8.62
338,09/05/2024 03:15:00,8.41
339,09/05/2024 03:30:00,8.36
340,09/05/2024 03:45:00,8.28
341,09/05/2024 04:00:00,8.02
342,09/05/2024 04:15:00,8.02
343,09/05/2024 04:30:00,7.81
344,09/05/2024 04:45:00,7.63
345,09/05/2024 05:00:00,7.63
346,09/05/2024 05:15:00,7.33
347,09/05/2024 05:30:00,7.16
348,09/05/2024 05:45:00,7.20
349,09/05/2024 06:00:00,7.16
350,09/05/2024 06:15:00,7.20
351,09/05/2024 06:30:00,6.99
352,09/05/2024 06:45:00,6.86
